position_id,source,name,keyword,variants,alive_variants,max_local_quantity
beer:60268,beer,Holsten Pils,holsten,holsten,holsten:1,1
beer:60269,beer,Klondike Gold,klondike-gold,klondike-gold,klondike-gold:2,2
beer:60270,beer,Elliott Bay IPA,elliott-bay,elliott-bay,elliott-bay:3,3
beer:60271,beer,1492.0,1492-0,1492-0,1492-0:1,1
beer:60281,beer,Dry Hopped IPA,dry-hopped,dry-hopped,dry-hopped:1,1
beer:60285,beer,Riot Ale,riot,riot,riot:3061,3061
beer:60288,beer,Luna Weizen,luna,luna,luna:577,577
beer:60289,beer,Dark Star Porter,dark-star,dark-star,dark-star:6,6
beer:60290,beer,No Doubt Stout,no-doubt,no-doubt,no-doubt:11,11
beer:60291,beer,Chocolate Porter,chocolate,chocolate,chocolate:2155,2155
beer:60292,beer,Christmas Beer,christmas,christmas,christmas:1064,1064
beer:60294,beer,India Pale Ale,india-pale,india-pale,india-pale:1,1
beer:60296,beer,Brown Ale,brown,brown,brown:2205,2205
beer:60297,beer,Biker Stout,biker,biker,biker:118,118
beer:60302,beer,Quaff,quaff,quaff,quaff:2,2
beer:60304,beer,Christmas Cracker,christmas-cracker,christmas-cracker,christmas-cracker:1,1
beer:60306,beer,Air Ambulance Ale,air-ambulance,air-ambulance,air-ambulance:60,60
beer:60308,beer,Parish,parish,parish,parish:120,120
beer:60310,beer,Portsmouth Double Oaked Kate The Great,portsmouth,portsmouth,portsmouth:215,215
beer:60311,beer,Portsmouth Bière De Garde,portsmouth,portsmouth,portsmouth:215,215
beer:60312,beer,Portsmouth Fürzebier,portsmouth,portsmouth,portsmouth:215,215
beer:60313,beer,Portsmouth Lupe's Wild Rice Thang,portsmouth,portsmouth,portsmouth:215,215
beer:60314,beer,Portsmouth ALTernator,portsmouth,portsmouth,portsmouth:215,215
beer:60315,beer,Portsmouth Gose,portsmouth,portsmouth,portsmouth:215,215
beer:60316,beer,Portsmouth Oatmeal Stout,portsmouth,portsmouth,portsmouth:215,215
beer:60317,beer,Portsmouth Imperial (Baltic) Porter,portsmouth,portsmouth,portsmouth:215,215
beer:60318,beer,Portsmouth Imperial IPA,portsmouth,portsmouth,portsmouth:215,215
beer:60319,beer,Portsmouth Hop Harvest #2,portsmouth,portsmouth,portsmouth:215,215
beer:60320,beer,Portsmouth Imperial India Brown Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60321,beer,Portsmouth Bottle Rocket IPA W/ Amarillo,portsmouth,portsmouth,portsmouth:215,215
beer:60322,beer,Portsmouth American Style Pale Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60323,beer,Portsmouth Le Chat Noir,portsmouth,portsmouth,portsmouth:215,215
beer:60324,beer,Portsmouth Barleywine,portsmouth,portsmouth,portsmouth:215,215
beer:60325,beer,Portsmouth Black Cat Stout,portsmouth,portsmouth,portsmouth:215,215
beer:60326,beer,Portsmouth Milk Stout,portsmouth,portsmouth,portsmouth:215,215
beer:60327,beer,Portsmouth Raspbaby Weizen,portsmouth,portsmouth,portsmouth:215,215
beer:60328,beer,Portsmouth Whaddya Smokin Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60329,beer,Portsmouth Grand Cru,portsmouth,portsmouth,portsmouth:215,215
beer:60330,beer,Portsmouth Saison L'Hiver,portsmouth,portsmouth,portsmouth:215,215
beer:60331,beer,Portsmouth Saison De Printemps,portsmouth,portsmouth,portsmouth:215,215
beer:60332,beer,Portsmouth Black Cherry Stout,portsmouth,portsmouth,portsmouth:215,215
beer:60333,beer,Portsmouth Mottly's Crew 20th Anniversary Old Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60334,beer,Portsmouth Biere De Miele,portsmouth,portsmouth,portsmouth:215,215
beer:60335,beer,Portsmouth Fruit Gruit,portsmouth,portsmouth,portsmouth:215,215
beer:60336,beer,Portsmouth Pumpkin Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60337,beer,Portsmouth 90 Shilling Scotch Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60338,beer,Portsmouth Apparently Amber Lager,portsmouth,portsmouth,portsmouth:215,215
beer:60339,beer,Portsmouth Belgian Golden (Abbey Ale),portsmouth,portsmouth,portsmouth:215,215
beer:60340,beer,Portsmouth Murphys Law Red Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60341,beer,Portsmouth Hop Harvest #1,portsmouth,portsmouth,portsmouth:215,215
beer:60342,beer,Portsmouth Bahnyahd Pale Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60343,beer,Portsmouth Wheat Wine,portsmouth,portsmouth,portsmouth:215,215
beer:60344,beer,Portsmouth Carlyle Cream Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60345,beer,Portsmouth Bravo Pale Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60346,beer,Portsmouth Harvest Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60347,beer,Portsmouth Smoked Dunkel Weizen,portsmouth,portsmouth,portsmouth:215,215
beer:60348,beer,Portsmouth Weenie Rocket With Siracha,portsmouth,portsmouth,portsmouth:215,215
beer:60349,beer,Portsmouth Bluebeery Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60350,beer,Portsmouth Stephan Urquell,portsmouth,portsmouth,portsmouth:215,215
beer:60351,beer,Portsmouth Kölsch,portsmouth,portsmouth,portsmouth:215,215
beer:60352,beer,Portsmouth Cranberry Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60353,beer,Portsmouth Imperial Pilsener,portsmouth,portsmouth,portsmouth:215,215
beer:60354,beer,Portsmouth Golden Lager,portsmouth,portsmouth,portsmouth:215,215
beer:60355,beer,Portsmouth Wood Island Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60356,beer,Portsmouth Octoberfest,portsmouth,portsmouth,portsmouth:215,215
beer:60357,beer,Portsmouth Sour Brune,portsmouth,portsmouth,portsmouth:215,215
beer:60358,beer,Portsmouth Dunkel Gose,portsmouth,portsmouth,portsmouth:215,215
beer:60359,beer,Portsmouth Saison D'Automne,portsmouth,portsmouth,portsmouth:215,215
beer:60360,beer,Portsmouth Old Brown Dog Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60361,beer,Portsmouth Pils Von Faust,portsmouth,portsmouth,portsmouth:215,215
beer:60362,beer,Portsmouth Coffee Milk Stout,portsmouth,portsmouth,portsmouth:215,215
beer:60363,beer,Portsmouth Killer Bee,portsmouth,portsmouth,portsmouth:215,215
beer:60364,beer,Portsmouth Extra Special Bitter,portsmouth,portsmouth,portsmouth:215,215
beer:60365,beer,Portsmouth 5 C's Pale Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60366,beer,Portsmouth Kate The Great,portsmouth,portsmouth,portsmouth:215,215
beer:60367,beer,Portsmouth Belgian Wit,portsmouth,portsmouth,portsmouth:215,215
beer:60368,beer,Piast,piast,piast,piast:3,3
beer:60369,beer,Portsmouth Bottle Rocket IPA,portsmouth,portsmouth,portsmouth:215,215
beer:60371,beer,Portsmouth Whipper Snapper American Mild,portsmouth,portsmouth,portsmouth:215,215
beer:60372,beer,Portsmouth Munich Dunkel,portsmouth,portsmouth,portsmouth:215,215
beer:60373,beer,Portsmouth Rye Not Pale Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60374,beer,Portsmouth Ginga' Ninja IPA,portsmouth,portsmouth,portsmouth:215,215
beer:60375,beer,Portsmouth Holidaze Porter,portsmouth,portsmouth,portsmouth:215,215
beer:60376,beer,Portsmouth California Common Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60377,beer,Portsmouth Retro Pale Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60378,beer,Portsmouth Uncommon Common Lager,portsmouth,portsmouth,portsmouth:215,215
beer:60379,beer,Portsmouth Winter Weizen,portsmouth,portsmouth,portsmouth:215,215
beer:60380,beer,Portsmouth Crazed Cossack Russian Imperial Stout,portsmouth,portsmouth,portsmouth:215,215
beer:60381,beer,Portsmouth Dunkelweizen,portsmouth,portsmouth,portsmouth:215,215
beer:60382,beer,Portsmouth Wild Duck Rye IPA,portsmouth,portsmouth,portsmouth:215,215
beer:60383,beer,Portsmouth Flanders Red - Maude,portsmouth,portsmouth,portsmouth:215,215
beer:60384,beer,Portsmouth Blitzen Abbey Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60385,beer,Portsmouth Thaizenheimer,portsmouth,portsmouth,portsmouth:215,215
beer:60386,beer,Portsmouth Dirty Blonde Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60387,beer,Portsmouth Belgian Dubbel,portsmouth,portsmouth,portsmouth:215,215
beer:60388,beer,Portsmouth Jurgen's Oatmeal Stout (JOS),portsmouth,portsmouth,portsmouth:215,215
beer:60389,beer,Portsmouth Flanders Red Blend (Kriek Lambic),portsmouth,portsmouth,portsmouth:215,215
beer:60390,beer,Portsmouth India Black Ale (Black IPA),portsmouth,portsmouth,portsmouth:215,215
beer:60391,beer,Portsmouth Belgian Double Witt2,portsmouth,portsmouth,portsmouth:215,215
beer:60392,beer,Portsmouth XX Bitter,portsmouth,portsmouth,portsmouth:215,215
beer:60393,beer,Portsmouth Winter Rye Ale,portsmouth,portsmouth,portsmouth:215,215
beer:60394,beer,Portsmouth Weizenbock,portsmouth,portsmouth,portsmouth:215,215
beer:60395,beer,Portsmouth Bock,portsmouth,portsmouth,portsmouth:215,215
beer:60396,beer,Portsmouth Weizenheimer,portsmouth,portsmouth,portsmouth:215,215
beer:60397,beer,Portsmouth Saison,portsmouth,portsmouth,portsmouth:215,215
beer:60398,beer,Portsmouth Maibock,portsmouth,portsmouth,portsmouth:215,215
beer:60399,beer,Portsmouth 5 C's IPA,portsmouth,portsmouth,portsmouth:215,215
beer:60400,beer,Portsmouth Düsseldorf Alt,portsmouth,portsmouth,portsmouth:215,215
beer:60401,beer,Portsmouth Schwarzbier,portsmouth,portsmouth,portsmouth:215,215
beer:60402,beer,Portsmouth Porter,portsmouth,portsmouth,portsmouth:215,215
beer:60403,beer,Portsmouth/De Struise Kabert,portsmouth,portsmouth,portsmouth:215,215
beer:60404,beer,Piast (Super Premium Barrel),piast,piast,piast:3,3
beer:60406,beer,First Coast Golden Lager,first-coast,first-coast,first-coast:8,8
beer:60416,beer,Skagit Valley Tulip Festival,skagit-valley-tulip-festival,skagit-valley-tulip-festival,skagit-valley-tulip-festival:1,1
beer:60417,beer,Wit,wit,wit,wit:75,75
beer:60420,beer,Red,red,red,red:6753,6753
beer:60421,beer,Pale Ale,pale,pale,pale:203,203
beer:60422,beer,Stout,stout,stout,stout:47,47
beer:60425,beer,Extra Special Bitter,extra-special,extra-special,extra-special:5,5
beer:60427,beer,IV,iv,iv,iv:1170,1170
beer:60428,beer,Oktoberfest,oktoberfest,oktoberfest,oktoberfest:28,28
beer:60429,beer,Tannenbaum,tannenbaum,tannenbaum,tannenbaum:4,4
beer:60432,beer,Porter,porter,porter,porter:345,345
beer:60434,beer,Dubbel,dubbel,dubbel,dubbel:9,9
beer:60436,beer,Imperial Stout,imperial,imperial,imperial:240,240
beer:60437,beer,India Pale Ale (Dry Hopped / Bottleworks),india-pale,india-pale,india-pale:1,1
beer:60439,beer,Yonder Mountain Stout,yonder-mountain,yonder-mountain,yonder-mountain:1,1
beer:60441,beer,Chupacabra,chupacabra,chupacabra,chupacabra:2,2
beer:60448,beer,Temperance,temperance,temperance,temperance:19,19
beer:60455,beer,Girl Scout Stout,girl-scout,girl-scout,girl-scout:18,18
beer:60456,beer,Pachamama Pilsner,pachamama,pachamama,pachamama:1,1
beer:60458,beer,I IPA,i,i,i:38784,38784
beer:60460,beer,Swan Song IPA,swan-song,swan-song,swan-song:10,10
beer:60462,beer,Dropkick Stout,dropkick,dropkick,dropkick:8,8
beer:60467,beer,Ladies Man,ladies-man,ladies-man,ladies-man:3,3
beer:60471,beer,Hail To The Chief (Batch 1000),hail-to-the-chief,hail-to-the-chief,hail-to-the-chief:1,1
beer:60478,beer,Thunderhead Stout,thunderhead,thunderhead,thunderhead:8,8
beer:60481,beer,Shark Bite Stout,shark-bite,shark-bite,shark-bite:11,11
beer:60487,beer,Coconut Cream Stout,coconut-cream,coconut-cream,coconut-cream:27,27
beer:60490,beer,Hummingbird,hummingbird,hummingbird,hummingbird:106,106
beer:60491,beer,Justice,justice,justice,justice:2296,2296
beer:60492,beer,Hapa Beer,hapa,hapa,hapa:1,1
beer:60494,beer,Altman's Alt,altmans,altmans,altmans:2,2
beer:60499,beer,Mocha Porter,mocha,mocha,mocha:55,55
beer:60505,beer,Hogback Doppelbock,hogback,hogback,hogback:1,1
beer:60509,beer,Trickster,trickster,trickster,trickster:16,16
beer:60511,beer,Red Dwarf,red-dwarf,red-dwarf,red-dwarf:12,12
beer:60518,beer,The Sultan,sultan,sultan,sultan:109,109
beer:60525,beer,Indie Alehouse Belgian IPA,indie,indie,indie:193,193
beer:60527,beer,Pride,pride,pride,pride:853,853
beer:60528,beer,Stout,stout,stout,stout:47,47
beer:60532,beer,Dubbel,dubbel,dubbel,dubbel:9,9
beer:60533,beer,Saison,saison,saison,saison:1868,1868
beer:60538,beer,The Abyss,abyss,abyss,abyss:97,97
beer:60539,beer,LoveChild IPA,lovechild,lovechild,lovechild:3,3
beer:60544,beer,Bravo IPA,bravo,bravo,bravo:343,343
beer:60548,beer,Mirror Mirror (Pinot Noir Barrel Aged),mirror-mirror,mirror-mirror,mirror-mirror:6,6
beer:60550,beer,Mirror Mirror,mirror-mirror,mirror-mirror,mirror-mirror:6,6
beer:60555,beer,Down & Dirty IPA,down-dirty,down-dirty,down-dirty:3,3
beer:60557,beer,The Greens IPA,greens,greens,greens:131,131
beer:60560,beer,#9,9,9,9:16441,16441
beer:60563,beer,Cascade Ale,cascade,cascade,cascade:689,689
beer:60568,beer,Sour Cherry Porter,sour-cherry,sour-cherry,sour-cherry:3,3
beer:60573,beer,Oktoberfest,oktoberfest,oktoberfest,oktoberfest:28,28
beer:60576,beer,Howl,howl,howl,howl:40,40
beer:60577,beer,Inversion IPA,inversion,inversion,inversion:147,147
beer:60580,beer,St. Peter's Old-Style Porter,st-peters,st-peters,st-peters:24,24
beer:60582,beer,EKU Pils,eku,eku,eku:18,18
beer:60588,beer,St. Peter's Best Bitter,st-peters,st-peters,st-peters:24,24
beer:60593,beer,Live Oak Pilz,live-oak,live-oak,live-oak:24,24
beer:60598,beer,Twilight Ale (Pinot Noir Barrel Aged),twilight,twilight,twilight:682,682
beer:60602,beer,Firewood,firewood,firewood,firewood:26,26
beer:60604,beer,Twilight Ale,twilight,twilight,twilight:682,682
beer:60605,beer,18th Anniversary Pilsner,18th-anniversary,18th-anniversary,18th-anniversary:2,2
beer:60612,beer,Headwaters Hefeweizen,headwaters,headwaters,headwaters:6,6
beer:60616,beer,St. Nicholas,st-nicholas,st-nicholas,st-nicholas:9,9
beer:60632,beer,Pine Mountain Pils,pine-mountain,pine-mountain,pine-mountain:2,2
beer:60641,beer,Wacko,wacko,wacko,wacko:2,2
beer:60643,beer,Coleman Stout,coleman,coleman,coleman:115,115
beer:60644,beer,Aphrodite,aphrodite,aphrodite,aphrodite:33,33
beer:60645,beer,Pilgrim IPA,pilgrim,pilgrim,pilgrim:63,63
beer:60654,beer,Deschutes Hefeweizen,deschutes,deschutes,deschutes:20,20
beer:60659,beer,The Dissident,dissident,dissident,dissident:13,13
beer:60667,beer,Athenian,athenian,athenian,athenian:5,5
beer:60668,beer,St. Peter's Golden Ale,st-peters,st-peters,st-peters:24,24
beer:60673,beer,Green Monster,green-monster,green-monster,green-monster:3,3
beer:60677,beer,20th Anniversary Wit,20th-anniversary,20th-anniversary,20th-anniversary:58,58
beer:60678,beer,The Stoic,stoic,stoic,stoic:33,33
beer:60679,beer,Bachelor ESB,bachelor,bachelor,bachelor:360,360
beer:60682,beer,Welcome Back Wit,welcome-back,welcome-back,welcome-back:31,31
beer:60684,beer,Rapture Stout,rapture,rapture,rapture:34,34
beer:60690,beer,St. Peter's Cream Stout,st-peters,st-peters,st-peters:24,24
beer:60696,beer,Easy Beer,easy,easy,easy:4022,4022
beer:60699,beer,The Trip,trip,trip,trip:1600,1600
beer:60701,beer,Galaxy IPA,galaxy,galaxy,galaxy:2801,2801
beer:60704,beer,St. Peter's Organic Best Bitter,st-peters,st-peters,st-peters:24,24
beer:60705,beer,St. Peter's King Cnut,st-peters,st-peters,st-peters:24,24
beer:60707,beer,St. Peter's The Saints Whisky Beer,st-peters,st-peters,st-peters:24,24
beer:60708,beer,Mirror Mirror (Pinot-Port-Bourbon Barrel Aged),mirror-mirror,mirror-mirror,mirror-mirror:6,6
beer:60711,beer,The Obliterator,obliterator,obliterator,obliterator:5,5
beer:60714,beer,Big Rig Bitter,big-rig,big-rig,big-rig:3,3
beer:60718,beer,Super G IPA,super-g,super-g,super-g:1,1
beer:60720,beer,Smoked Porter,smoked,smoked,smoked:337,337
beer:60725,beer,Centennial Celebration Ale,centennial-celebration,centennial-celebration,centennial-celebration:2,2
beer:60726,beer,Cherry Stout,cherry,cherry,cherry:587,587
beer:60727,beer,Brauhaus Pilsner,brauhaus,brauhaus,brauhaus:3,3
beer:60728,beer,Brauhaus Lagerbier,brauhaus,brauhaus,brauhaus:3,3
beer:60732,beer,Oatmeal Stout,oatmeal,oatmeal,oatmeal:377,377
beer:60734,beer,Bully Porter,bully,bully,bully:184,184
beer:60735,beer,Sweet Tart,sweet-tart,sweet-tart,sweet-tart:2,2
beer:60736,beer,Pale Ale,pale,pale,pale:203,203
beer:60738,beer,Light,light,light,light:3800,3800
beer:60741,beer,Honey Ale,honey,honey,honey:1037,1037
beer:60743,beer,St.Peter's Mild,st-peters,st-peters,st-peters:24,24
beer:60744,beer,St. Peter's Fruit Beer (Grapefruit),st-peters,st-peters,st-peters:24,24
beer:60748,beer,St. Peter's Wheat Beer,st-peters,st-peters,st-peters:24,24
beer:60749,beer,St. Peter's Spiced Ale (Cinnamon And Apple),st-peters,st-peters,st-peters:24,24
beer:60750,beer,St. Peter's Amarillo Ale,st-peters,st-peters,st-peters:24,24
beer:60751,beer,St. Peter's Strong Ale,st-peters,st-peters,st-peters:24,24
beer:60752,beer,St. Peter's India Pale Ale,st-peters,st-peters,st-peters:24,24
beer:60753,beer,St. Peter's Organic English Ale,st-peters,st-peters,st-peters:24,24
beer:60754,beer,St. Peter's Suffolk Smokey,st-peters,st-peters,st-peters:24,24
beer:60755,beer,St. Peter's English Ale,st-peters,st-peters,st-peters:24,24
beer:60756,beer,St. Peter's Summer Ale,st-peters,st-peters,st-peters:24,24
beer:60757,beer,St. Peter's Organic Ale,st-peters,st-peters,st-peters:24,24
beer:60758,beer,St. Peter's Honey Porter,st-peters,st-peters,st-peters:24,24
beer:60759,beer,St. Peter's G-Free (Gluten Free Beer),st-peters,st-peters,st-peters:24,24
beer:60760,beer,St. Peter's Suffolk Gold,st-peters,st-peters,st-peters:24,24
beer:60761,beer,St. Peter's Sorgham Beer,st-peters,st-peters,st-peters:24,24
beer:60762,beer,St. Peter's Fruit Beer (Elderberg),st-peters,st-peters,st-peters:24,24
beer:60763,beer,St. Peter's Ruby Red Ale,st-peters,st-peters,st-peters:24,24
beer:60764,beer,St. Peter's Lemon & Ginger Spiced Ale,st-peters,st-peters,st-peters:24,24
beer:60765,beer,St. Peter's Winter Ale,st-peters,st-peters,st-peters:24,24
beer:60766,beer,Narragansett Lager,narragansett,narragansett,narragansett:12,12
beer:60767,beer,Narragansett Bock,narragansett,narragansett,narragansett:12,12
beer:60768,beer,Narragansett Bock Beer,narragansett,narragansett,narragansett:12,12
beer:60769,beer,Narragansett Light,narragansett,narragansett,narragansett:12,12
beer:60770,beer,Narragansett Summer Ale,narragansett,narragansett,narragansett:12,12
beer:60772,beer,Kölsch,kolsch,kolsch,kolsch:3,3
beer:60773,beer,Narragansett Fest,narragansett,narragansett,narragansett:12,12
beer:60775,beer,White Horse Hefeweizen,white-horse,white-horse,white-horse:13,13
beer:60777,beer,Narragansett Porter,narragansett,narragansett,narragansett:12,12
beer:60778,beer,Honey,honey,honey,honey:1037,1037
beer:60781,beer,Gobbler Lager,gobbler,gobbler,gobbler:2,2
beer:60787,beer,Best Blonde Ale,best-blonde,best-blonde,best-blonde:1,1
beer:60791,beer,Crown Brown,crown,crown,crown:608,608
beer:60794,beer,Java Porter,java,java,java:1992,1992
beer:60801,beer,Pumpkin Ale,pumpkin,pumpkin,pumpkin:231,231
beer:60802,beer,Crown Blue,crown,crown,crown:608,608
beer:60803,beer,Belgian Tripel,belgian,belgian,belgian:81,81
beer:60805,beer,Sarah,sarah,sarah,sarah:755,755
beer:60806,beer,Fade To Black,fade-to-black,fade-to-black,fade-to-black:8,8
beer:60807,beer,Crown Light,crown,crown,crown:608,608
beer:60808,beer,Oktoberfest,oktoberfest,oktoberfest,oktoberfest:28,28
beer:60809,beer,Dunkel Weizen,dunkel,dunkel,dunkel:11,11
beer:60810,beer,Kill 'Em Ale,kill-em,kill-em,kill-em:2,2
beer:60811,beer,Industrial Porter,industrial,industrial,industrial:797,797
beer:60816,beer,Hoster Gold Top,hoster,hoster,hoster:8,8
beer:60817,beer,The Mexican,mexican,mexican,mexican:757,757
beer:60818,beer,Hoster Amber Lager,hoster,hoster,hoster:8,8
beer:60819,beer,Hoster Captivator Doppelbock,hoster,hoster,hoster:8,8
beer:60820,beer,Hoster 90 Shilling Scottish Ale,hoster,hoster,hoster:8,8
beer:60823,beer,Australian Lager,australian,australian,australian:788,788
beer:60825,beer,Vanilla Bean Stout,vanilla-bean,vanilla-bean,vanilla-bean:17,17
beer:60829,beer,Oktoberfest,oktoberfest,oktoberfest,oktoberfest:28,28
beer:60832,beer,Black Eye Stout,black-eye,black-eye,black-eye:6,6
beer:60833,beer,Munich Dunkel,munich,munich,munich:259,259
beer:60837,beer,Kumano Lager,kumano,kumano,kumano:1,1
beer:60838,beer,Dark,dark,dark,dark:3757,3757
beer:60841,beer,Whitstable IPA,whitstable,whitstable,whitstable:22,22
beer:60842,beer,Whitstable Oyster Stout,whitstable,whitstable,whitstable:22,22
beer:60845,beer,Kalle,kalle,kalle,kalle:23,23
beer:60848,beer,Manten,manten,manten,manten:2,2
beer:60850,beer,Station Bitter,station,station,station:1420,1420
beer:60851,beer,Off The Rails,off-the-rails,off-the-rails,off-the-rails:6,6
beer:60853,beer,Kulmbacher Reichelbrau Eisbock,kulmbacher,kulmbacher,kulmbacher:2,2
beer:60857,beer,Kulmbacher Gold,kulmbacher,kulmbacher,kulmbacher:2,2
beer:60862,beer,Hefeweizen,hefeweizen,hefeweizen,hefeweizen:2,2
beer:60863,beer,Kulmbacher Export,kulmbacher,kulmbacher,kulmbacher:2,2
beer:60864,beer,EKU Dunkel Hefeweizen,eku,eku,eku:18,18
beer:60869,beer,Kulmbacher Festbier,kulmbacher,kulmbacher,kulmbacher:2,2
beer:60874,beer,Kulmbacher Edelherb Premium Pils,kulmbacher,kulmbacher,kulmbacher:2,2
beer:60879,beer,Aviator IPA,aviator,aviator,aviator:47,47
beer:60881,beer,Kulmbacher Lager Hell,kulmbacher,kulmbacher,kulmbacher:2,2
beer:60882,beer,Kulmbacher Alcoholfrei,kulmbacher,kulmbacher,kulmbacher:2,2
beer:60883,beer,IPA,ipa,ipa,ipa:138,138
beer:60884,beer,ESB,esb,esb,esb:9,9
beer:60886,beer,Pale Rider,pale-rider,pale-rider,pale-rider:3,3
beer:60887,beer,White Ale,white,white,white:6782,6782
beer:60888,beer,Porter,porter,porter,porter:345,345
beer:60890,beer,Alt,alt,alt,alt:434,434
beer:60891,beer,Over The Top IPA,over-the-top,over-the-top,over-the-top:53,53
beer:60893,beer,Maibock,maibock,maibock,maibock:1,1
beer:60899,beer,Gordon (Port Wine Barrel Aged),gordon,gordon,gordon:387,387
beer:60909,beer,White Pepper Hefeweizen,white-pepper,white-pepper,white-pepper:2,2
beer:60911,beer,Hocus Pocus,hocus-pocus,hocus-pocus,hocus-pocus:28,28
beer:60917,beer,HGH,hgh,hgh,hgh:7,7
beer:60924,beer,Hocus Pocus (with  Lemon & Ginger),hocus-pocus,hocus-pocus,hocus-pocus:28,28
beer:60926,beer,Witch Doctor,witch-doctor,witch-doctor,witch-doctor:21,21
beer:60931,beer,Jinx,jinx,jinx,jinx:80,80
beer:60932,beer,Blind Faith,blind-faith,blind-faith,blind-faith:2,2
beer:60933,beer,Black Forest Altbier,black-forest,black-forest,black-forest:28,28
beer:60934,beer,Vienna,vienna,vienna,vienna:126,126
beer:60937,beer,One Hit Wonder,one-hit-wonder,one-hit-wonder,one-hit-wonder:7,7
beer:60938,beer,Hex,hex,hex,hex:172,172
beer:60939,beer,Carolina Blonde,carolina,carolina,carolina:2029,2029
beer:60940,beer,Money Shot,money-shot,money-shot,money-shot:4,4
beer:60944,beer,Hunky Hefeweizen,hunky,hunky,hunky:2,2
beer:60945,beer,Leroy,leroy,leroy,leroy:258,258
beer:60946,beer,Live Oak Oaktoberfest,live-oak,live-oak,live-oak:24,24
beer:60953,beer,Double Bock,double,double,double:1965,1965
beer:60960,beer,Whiskey Dick,whiskey-dick,whiskey-dick,whiskey-dick:1,1
beer:60963,beer,Smoke On The Water,smoke-on-the-water,smoke-on-the-water,smoke-on-the-water:4,4
beer:60966,beer,Heart Of Darkness,heart-of-darkness,heart-of-darkness,heart-of-darkness:4,4
beer:60974,beer,Vinyl,vinyl,vinyl,vinyl:463,463
beer:60975,beer,Headless Dog,headless-dog,headless-dog,headless-dog:1,1
beer:60980,beer,The Summer Mystery Beer (Summer Variety Show '07),summer-mystery,summer-mystery,summer-mystery:5,5
beer:60982,beer,Kerouac (Beet Beer),kerouac,kerouac,kerouac:3,3
beer:60992,beer,Premonition,premonition,premonition,premonition:4,4
beer:60993,beer,70.0,70-0,70-0,70-0:7,7
beer:60996,beer,Imperial IPA (Wonder Beer Series),imperial,imperial,imperial:240,240
beer:60997,beer,Mardi Gras,mardi-gras,mardi-gras,mardi-gras:26,26
beer:61001,beer,Devil's Backbone,devils-backbone,devils-backbone,devils-backbone:2,2
beer:61002,beer,Impériale Weizen,imperiale,imperiale,imperiale:11,11
beer:61003,beer,Chama Brune,chama,chama,chama:54,54
beer:61005,beer,Oktoberfest,oktoberfest,oktoberfest,oktoberfest:28,28
beer:61007,beer,Svart,svart,svart,svart:10,10
beer:61008,beer,Church Key Lift Lock Lager,church-key,church-key,church-key:2,2
beer:61011,beer,Participation Lager,participation,participation,participation:112,112
beer:61014,beer,Mother Lager,mother,mother,mother:2919,2919
beer:61018,beer,Ordinary Bitter,ordinary,ordinary,ordinary:204,204
beer:61030,beer,Old Ale (Spring '09),old,old,old:6969,6969
beer:61033,beer,Demo,demo,demo,demo:390,390
beer:61038,beer,Live Oak HefeWeizen,live-oak,live-oak,live-oak:24,24
beer:61039,beer,Envy,envy,envy,envy:73,73
beer:61040,beer,Belgian Wit,belgian,belgian,belgian:81,81
beer:61044,beer,Encore,encore,encore,encore:669,669
beer:61046,beer,Otter Head,otter,otter,otter:69,69
beer:61050,beer,Participation,participation,participation,participation:112,112
beer:61052,beer,Prickly Wit,prickly,prickly,prickly:12,12
beer:61053,beer,Firehouse ESB,firehouse,firehouse,firehouse:31,31
beer:61056,beer,Morgul,morgul,morgul,morgul:2,2
beer:61057,beer,Kraken (French Oak Aged Sisyphus),kraken,kraken,kraken:79,79
beer:61060,beer,Lost Gold IPA,lost-gold,lost-gold,lost-gold:5,5
beer:61062,beer,Rousse,rousse,rousse,rousse:30,30
beer:61065,beer,Oktoberfest,oktoberfest,oktoberfest,oktoberfest:28,28
beer:61068,beer,Sisyphus,sisyphus,sisyphus,sisyphus:12,12
beer:61069,beer,Black Forest Heavyweizen,black-forest,black-forest,black-forest:28,28
beer:61070,beer,Hans' Pils,hans,hans,hans:236,236
